tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
21,22,0.8747599999999999,care,3,0.0,0.19300000000000003,1
21,0,0.8247599999999998,care,23,0.0,0.387,3
22,8,0.93292,self,,,,
22,14,0.5429199999999996,care,1,0.0,0.532,4
22,0,0.8179199999999999,care,23,0.0,0.391,2
22,22,0.8429199999999999,care,1,0.0,0.532,4
22,2,0.8229199999999999,forage,,,,
23,14,0.5359999999999996,care,1,0.0,0.536,3
23,0,0.8109999999999998,care,23,0.0,0.4575,1
23,22,0.8359999999999999,care,1,0.0,0.536,3
23,2,0.99808,care,1,0.0,0.536,7
23,8,0.9309999999999999,self,,,,
24,8,0.9289999999999999,self,,,,
24,2,0.99108,care,1,0.0,0.54,6
24,14,0.5289999999999996,care,1,0.0,0.54,2
24,0,0.7789999999999998,care,23,0.0,0.504,1
24,22,0.8289999999999998,care,1,0.0,0.54,2
25,2,0.984,care,1,0.0,0.544,5
25,14,0.5219199999999996,care,1,0.0,0.544,1
25,0,0.7469199999999998,care,23,0.0,0.504,1
25,22,0.8219199999999999,care,1,0.0,0.544,1
25,8,0.92692,self,,,,
26,14,0.4897599999999996,care,1,0.0,0.504,1
26,22,0.7897599999999998,care,1,0.0,0.504,1
26,0,0.7147599999999997,care,23,0.0,0.504,1
26,8,0.9247599999999999,self,,,,
26,2,0.9768399999999999,care,1,0.0,0.504,4
27,0,0.6825199999999997,care,23,0.0,0.504,1
27,14,0.4575199999999996,care,1,0.0,0.504,1
27,8,0.9225199999999999,self,,,,
27,2,0.9695999999999999,care,1,0.0,0.504,3
27,22,0.7575199999999997,care,1,0.0,0.504,1
28,2,0.9622799999999999,care,1,0.0,0.504,2
28,0,0.6501999999999997,care,23,0.0,0.504,1
28,10,0.7501999999999998,care,5,0.0,0.0665,1
28,14,0.4251999999999996,care,1,0.0,0.504,1
28,8,0.9201999999999999,self,,,,
28,22,0.7251999999999997,care,1,0.0,0.504,1
28,4,0.7251999999999997,care,11,0.0,0.3325,5
29,8,0.9178,self,,,,
29,0,0.6177999999999997,care,23,0.0,0.504,1
29,4,0.7177999999999998,care,11,0.0,0.3365,4
29,2,0.95488,care,1,0.0,0.504,2
29,22,0.6927999999999997,care,1,0.0,0.504,1
29,14,0.39279999999999954,care,1,0.0,0.504,1
29,10,0.7177999999999998,care,11,0.5,0.3365,5
30,14,0.3603199999999996,care,1,0.0,0.504,1
30,0,0.5853199999999996,care,23,0.0,0.504,1
30,8,0.9153199999999999,self,,,,
30,22,0.6603199999999997,care,1,0.0,0.504,1
30,2,0.9473999999999999,care,1,0.0,0.504,1
31,0,0.5527599999999996,care,23,0.0,0.504,1
31,8,0.9127599999999999,self,,,,
31,22,0.6277599999999997,care,1,0.0,0.504,1
31,14,0.3277599999999996,care,1,0.0,0.504,1
31,2,0.9148399999999999,care,1,0.0,0.504,1
32,10,0.6951199999999997,care,11,0.5,0.161,2
32,4,0.6951199999999997,care,11,0.0,0.161,1
32,8,0.9101199999999999,self,,,,
32,2,0.8821999999999999,care,1,0.0,0.504,1
32,0,0.5201199999999996,care,23,0.0,0.504,1
32,14,0.2951199999999996,care,1,0.0,0.504,1
32,22,0.5951199999999996,care,1,0.0,0.504,1
33,0,0.48739999999999956,care,23,0.0,0.504,1
33,8,0.9073999999999999,self,,,,
33,22,0.5623999999999996,care,1,0.0,0.504,1
33,10,0.6873999999999997,care,11,0.5,0.0665,1
33,2,0.8494799999999998,care,1,0.0,0.504,1
33,4,0.6623999999999997,care,5,0.5,0.3325,5
33,14,0.2623999999999996,care,1,0.0,0.504,1
34,14,0.22959999999999958,care,1,0.0,0.504,1
34,2,0.8166799999999997,forage,,,,
34,0,0.45459999999999956,care,23,0.0,0.504,1
34,8,0.9045999999999998,self,,,,
34,22,0.5295999999999995,care,1,0.0,0.504,1
35,8,0.9017199999999999,self,,,,
35,22,0.4967199999999995,care,1,0.0,0.504,1
35,2,0.8137999999999997,forage,,,,
35,0,0.42171999999999954,care,23,0.0,0.504,1
35,14,0.1967199999999996,care,1,0.0,0.504,1
36,22,0.46375999999999945,care,1,0.0,0.504,1
36,0,0.3887599999999995,care,23,0.0,0.504,1
36,2,0.99704,care,1,0.0,0.504,1
36,14,0.1637599999999996,care,1,0.0,0.504,1
36,8,0.8987599999999999,self,,,,
37,2,0.964,care,1,0.0,0.504,1
37,8,0.8957199999999998,self,,,,
37,0,0.35571999999999954,care,23,0.0,0.504,1
37,14,0.1307199999999996,care,1,0.0,0.504,1
37,22,0.4307199999999995,care,1,0.0,0.504,1
38,8,0.8925999999999998,self,,,,
38,0,0.32259999999999955,care,23,0.0,0.504,1
38,2,0.9308799999999999,care,1,0.0,0.504,1
38,22,0.3975999999999995,care,1,0.0,0.504,1
38,14,0.09759999999999959,care,1,0.0,0.504,1
39,8,0.8893999999999999,self,,,,
39,14,0.06439999999999958,care,1,0.0,0.504,1
39,22,0.3643999999999995,care,1,0.0,0.504,1
39,2,0.8976799999999999,care,1,0.0,0.504,1
39,0,0.28939999999999955,care,23,0.0,0.504,1
40,22,0.33111999999999947,care,1,0.0,0.504,1
40,2,0.8644,care,1,0.0,0.504,1
40,0,0.2561199999999995,care,23,0.0,0.504,1
40,8,0.8861199999999999,self,,,,
40,14,0.031119999999999582,care,1,0.0,0.504,1
41,14,0.0,care,1,0.0,0.504,1
41,8,0.8827599999999999,self,,,,
41,4,0.5977599999999996,care,5,0.5,0.36450000000000005,5
41,10,0.5727599999999996,care,5,0.0,0.36450000000000005,5
41,0,0.22275999999999951,care,23,0.0,0.504,1
41,2,0.8310399999999999,forage,,,,
41,22,0.29775999999999947,care,1,0.0,0.504,1
42,8,0.8793199999999999,self,,,,
42,4,0.5893199999999996,care,5,0.5,0.30600000000000005,4
42,2,0.8225999999999999,care,15,0.0,0.6000000000000001,5
42,22,0.26431999999999944,care,15,0.0,0.6000000000000001,3
42,0,0.18931999999999952,care,15,0.0,0.6000000000000001,5
42,10,0.5643199999999996,care,5,0.0,0.30600000000000005,4
43,0,0.18079999999999952,care,15,0.0,0.6040000000000001,4
43,2,0.8140799999999999,care,15,0.0,0.6040000000000001,4
43,22,0.2557999999999994,care,15,0.0,0.6040000000000001,2
43,8,0.8757999999999999,self,,,,
44,0,0.17219999999999952,care,15,0.0,0.6080000000000001,3
44,22,0.24719999999999942,care,15,0.0,0.6080000000000001,1
44,8,0.8721999999999999,self,,,,
44,2,0.8054799999999999,care,15,0.0,0.6080000000000001,3
45,0,0.1635199999999995,care,15,0.0,0.512,2
45,2,0.7967999999999998,care,15,0.0,0.512,2
45,8,0.8685199999999998,self,,,,
45,22,0.21351999999999943,care,15,0.0,0.512,1
45,10,0.5385199999999996,care,11,0.5,0.3325,5
45,4,0.5635199999999996,care,5,0.5,0.13050000000000003,1
46,0,0.15475999999999948,care,15,0.0,0.504,1
46,8,0.8647599999999999,self,,,,
46,22,0.17975999999999942,care,15,0.0,0.504,1
46,2,0.7880399999999999,care,15,0.0,0.504,1
47,22,0.1459199999999994,care,15,0.0,0.504,1
47,8,0.8609199999999999,self,,,,
47,2,0.7541999999999999,forage,,,,
47,0,0.12091999999999947,care,15,0.0,0.504,1
48,0,0.08699999999999947,care,15,0.0,0.504,1
48,8,0.8569999999999999,self,,,,
48,2,0.7452799999999998,forage,,,,
48,22,0.1119999999999994,care,15,0.0,0.504,1
49,0,0.052999999999999464,care,15,0.0,0.504,1
49,8,0.8529999999999999,self,,,,
49,22,0.0779999999999994,care,15,0.0,0.504,1
49,2,0.7362799999999998,forage,,,,
50,2,0.7321999999999999,forage,,,,
50,22,0.043919999999999404,care,15,0.0,0.504,1
50,0,0.01891999999999946,care,15,0.0,0.504,1
50,4,0.4939199999999995,care,11,0.0,0.165,1
50,10,0.5039199999999996,care,5,0.0,0.3325,4
50,8,0.8489199999999999,self,,,,
51,8,0.8447599999999998,self,,,,
51,22,0.009759999999999401,care,1,0.0,0.54,3
51,10,0.4947599999999996,care,5,0.0,0.3365,3
51,2,0.9780399999999998,care,1,0.0,0.54,2
51,4,0.45975999999999956,care,5,0.5,0.3365,5
52,22,0.0005199999999993977,care,1,0.0,0.544,2
52,8,0.8405199999999998,self,,,,
52,2,0.9687999999999998,care,1,0.0,0.544,1
53,4,0.44119999999999954,care,5,0.5,0.2195,3
53,8,0.8361999999999998,self,,,,
53,2,0.9344799999999998,care,15,0.0,0.512,3
53,10,0.47619999999999957,care,5,0.0,0.2195,1
54,2,0.9250799999999998,care,15,0.0,0.516,2
54,4,0.4317999999999995,care,11,0.0,0.3285,4
54,10,0.4417999999999996,care,11,0.5,0.3285,5
54,8,0.8317999999999999,self,,,,
55,8,0.8273199999999998,self,,,,
55,2,0.9155999999999997,care,15,0.0,0.52,1
56,18,0.8968399999999999,forage,,,,
56,2,0.8810399999999997,care,23,0.0,0.56,7
56,8,0.8227599999999998,self,,,,
57,8,0.8181199999999998,self,,,,
57,4,0.40311999999999953,care,11,0.0,0.153,1
57,2,0.8713999999999997,care,23,0.0,0.5640000000000001,6
57,10,0.4131199999999996,care,11,0.5,0.153,2
57,18,0.8921999999999999,forage,,,,
58,2,0.8616799999999997,care,23,0.0,0.5680000000000001,5
58,4,0.36839999999999956,care,5,0.5,0.3325,5
58,18,0.9952799999999999,care,19,0.5,0.34450000000000003,5
58,10,0.4033999999999996,care,5,0.0,0.3325,5
58,8,0.8133999999999998,self,,,,
59,8,0.8085999999999998,self,,,,
59,2,0.8518799999999996,care,23,0.0,0.5720000000000001,4
60,8,0.8037199999999998,self,,,,
60,2,0.8419999999999996,care,23,0.0,0.5760000000000001,3
61,8,0.7987599999999998,self,,,,
61,2,0.8320399999999997,care,23,0.0,0.5800000000000001,2
62,2,0.8219999999999996,care,23,0.0,0.5840000000000001,1
62,16,0.428719999999999,care,9,0.0,0.31450000000000017,8
62,10,0.36371999999999954,care,5,0.0,0.0985,1
62,8,0.7937199999999998,self,,,,
62,4,0.3287199999999995,care,5,0.5,0.0985,1
63,4,0.29359999999999953,care,11,0.0,0.3365,5
63,16,0.418599999999999,care,9,0.0,0.31850000000000017,7
63,10,0.32859999999999956,self,,,,
63,8,0.7885999999999997,self,,,,
63,2,0.7868799999999996,forage,,,,
64,10,0.3233999999999996,self,,,,
64,2,0.7766799999999996,forage,,,,
64,20,0.6009999999999996,forage,,,,
64,16,0.408399999999999,care,9,0.0,0.3225000000000002,6
64,6,0.7983999999999998,self,,,,
64,8,0.7833999999999998,self,,,,
64,4,0.28339999999999954,care,11,0.0,0.3405,4
65,2,0.7663999999999996,forage,,,,
65,4,0.27311999999999953,care,11,0.0,0.34450000000000003,3
65,10,0.31811999999999957,self,,,,
65,20,0.5907199999999997,care,23,0.0,0.512,8
65,16,0.398119999999999,care,9,0.0,0.3265000000000002,5
65,8,0.7781199999999998,self,,,,
65,6,0.7931199999999998,self,,,,
66,10,0.3127599999999996,self,,,,
66,8,0.7727599999999998,self,,,,
66,20,0.5803599999999997,care,23,0.0,0.516,7
66,2,0.7560399999999996,forage,,,,
66,12,0.4577599999999995,care,17,0.0,0.3165,1
66,16,0.387759999999999,care,9,0.0,0.3305000000000002,4
66,6,0.7877599999999998,self,,,,
66,4,0.26275999999999955,care,11,0.0,0.34850000000000003,2
66,18,0.9146399999999999,forage,,,,
67,12,0.4223199999999995,care,17,0.0,0.379,1
67,10,0.3073199999999996,self,,,,
67,16,0.377319999999999,care,15,0.0,0.548,6
67,6,0.7823199999999998,self,,,,
67,4,0.25231999999999954,care,11,0.0,0.35250000000000004,1
67,2,0.7505999999999996,forage,,,,
67,8,0.7673199999999998,self,,,,
67,18,0.9041999999999999,forage,,,,
67,20,0.5699199999999996,care,23,0.0,0.52,6
68,20,0.5593999999999997,care,23,0.0,0.524,5
68,18,0.8936799999999999,forage,,,,
68,12,0.3867999999999994,care,17,0.0,0.379,1
68,16,0.36679999999999896,care,15,0.0,0.552,5
68,4,0.21679999999999955,care,5,0.5,0.3365,5
68,10,0.30179999999999957,self,,,,
68,6,0.7767999999999998,self,,,,
68,8,0.7617999999999998,self,,,,
68,2,0.99448,care,1,0.0,0.5640000000000001,8
69,4,0.20619999999999955,care,5,0.5,0.278,4
69,16,0.35619999999999896,care,15,0.0,0.556,4
69,12,0.35119999999999946,care,17,0.0,0.379,1
69,20,0.5487999999999996,care,23,0.0,0.528,4
69,2,0.98388,care,1,0.0,0.5680000000000001,7
69,10,0.2961999999999996,self,,,,
69,18,0.8880799999999999,forage,,,,
69,6,0.7711999999999998,self,,,,
69,8,0.7561999999999998,self,,,,
70,2,0.9732,care,1,0.0,0.5720000000000001,6
70,16,0.34551999999999894,care,15,0.0,0.56,3
70,10,0.29051999999999956,self,,,,
70,6,0.7655199999999998,self,,,,
70,8,0.7505199999999997,self,,,,
70,20,0.5381199999999996,care,23,0.0,0.532,3
70,12,0.31551999999999947,care,17,0.0,0.4415,1
70,4,0.19551999999999956,care,5,0.5,0.2195,3
70,18,0.99432,care,19,0.5,0.45500000000000007,6
71,16,0.33475999999999895,care,1,0.0,0.5760000000000001,6
71,2,0.96244,care,1,0.0,0.5760000000000001,5
71,6,0.7597599999999998,self,,,,
71,12,0.27975999999999945,care,17,0.0,0.504,1
71,20,0.5273599999999996,care,23,0.0,0.536,2
71,4,0.18475999999999954,care,11,0.0,0.3285,4
71,10,0.28475999999999957,self,,,,
71,18,0.98356,care,19,0.5,0.3965000000000001,5
71,8,0.7447599999999998,self,,,,
72,20,0.5165199999999996,care,23,0.0,0.54,1
72,4,0.17391999999999952,care,11,0.0,0.3325,3
72,8,0.7389199999999998,self,,,,
72,18,0.97272,care,19,0.5,0.3380000000000001,4
72,6,0.7539199999999998,self,,,,
72,2,0.9516,care,1,0.0,0.5800000000000001,4
72,16,0.32391999999999893,care,1,0.0,0.5800000000000001,5
72,10,0.27891999999999956,self,,,,
72,12,0.24391999999999944,care,17,0.0,0.504,1
73,2,0.94068,care,1,0.0,0.5840000000000001,3
73,12,0.20799999999999944,care,17,0.0,0.504,1
73,4,0.1629999999999995,care,11,0.0,0.3365,2
73,8,0.7329999999999998,self,,,,
73,10,0.2729999999999996,self,,,,
73,16,0.31299999999999895,care,1,0.0,0.5840000000000001,4
73,6,0.7479999999999998,self,,,,
73,20,0.48059999999999964,care,15,0.0,0.5720000000000001,7
73,18,0.9618,care,19,0.5,0.2795000000000001,3
74,10,0.26699999999999957,self,,,,
74,4,0.1519999999999995,care,11,0.0,0.3405,1
74,12,0.17199999999999943,care,17,0.0,0.504,1
74,6,0.7419999999999998,self,,,,
74,2,0.92968,care,1,0.0,0.5880000000000001,2
74,20,0.46959999999999963,care,15,0.0,0.5760000000000001,6
74,8,0.7269999999999998,self,,,,
74,16,0.30199999999999894,care,1,0.0,0.5880000000000001,3
75,20,0.4585199999999996,care,15,0.0,0.5800000000000001,5
75,10,0.26091999999999954,self,,,,
75,12,0.13591999999999943,care,17,0.0,0.504,1
75,18,0.93972,forage,,,,
75,4,0.1159199999999995,care,5,0.5,0.36450000000000005,5
75,2,0.9186,care,1,0.0,0.5920000000000001,2
75,8,0.7209199999999998,self,,,,
75,6,0.7359199999999998,self,,,,
75,16,0.2909199999999989,care,1,0.0,0.5920000000000001,2
76,6,0.7297599999999997,self,,,,
76,10,0.25475999999999954,self,,,,
76,20,0.4473599999999996,care,1,0.0,0.5960000000000001,8
76,16,0.2797599999999989,care,1,0.0,0.5960000000000001,1
76,8,0.7147599999999997,self,,,,
76,4,0.10475999999999949,care,5,0.5,0.30600000000000005,4
76,12,0.09975999999999943,care,17,0.0,0.504,1
76,2,0.9074399999999999,care,1,0.0,0.5960000000000001,1
76,18,0.9285599999999999,forage,,,,
77,2,0.8711999999999999,care,15,0.0,0.5880000000000001,4
77,12,0.06351999999999942,care,17,0.0,0.504,1
77,18,0.9173199999999999,forage,,,,
77,8,0.7085199999999997,self,,,,
77,10,0.24851999999999955,self,,,,
77,6,0.7235199999999997,self,,,,
77,20,0.43611999999999956,care,1,0.0,0.504,7
77,4,0.09351999999999948,care,5,0.5,0.24750000000000003,3
77,16,0.2435199999999989,care,15,0.0,0.5880000000000001,3
78,18,0.9059999999999999,forage,,,,
78,2,0.8598799999999999,care,15,0.0,0.5920000000000001,3
78,10,0.24219999999999955,self,,,,
78,20,0.42479999999999957,care,1,0.0,0.508,6
78,6,0.7171999999999997,self,,,,
78,16,0.2321999999999989,care,15,0.0,0.5920000000000001,2
78,12,0.02719999999999942,care,17,0.0,0.504,1
78,8,0.7021999999999997,self,,,,
78,4,0.08219999999999947,care,5,0.5,0.18900000000000003,2
79,6,0.7107999999999998,self,,,,
79,20,0.41339999999999955,care,1,0.0,0.512,5
79,10,0.23579999999999954,self,,,,
79,8,0.6957999999999998,self,,,,
79,2,0.8484799999999999,care,15,0.0,0.5960000000000001,2
79,16,0.22079999999999889,care,15,0.0,0.5960000000000001,1
79,18,0.8946,forage,,,,
79,4,0.07079999999999946,care,5,0.5,0.13050000000000003,1
80,10,0.22931999999999952,self,,,,
80,8,0.6893199999999997,self,,,,
80,4,0.034319999999999455,care,11,0.0,0.3365,5
80,16,0.18431999999999887,care,23,0.0,0.532,7
80,18,0.8881199999999999,forage,,,,
80,6,0.7043199999999997,self,,,,
80,20,0.40191999999999956,forage,,,,
80,2,0.8369999999999999,care,15,0.0,0.504,1
81,16,0.17275999999999886,care,23,0.0,0.536,6
81,6,0.6977599999999997,self,,,,
81,2,0.8004399999999998,forage,,,,
81,4,0.022759999999999447,care,11,0.0,0.3405,4
81,18,0.99344,care,13,0.0,0.6480000000000001,2
81,20,0.39035999999999954,forage,,,,
81,10,0.22275999999999951,self,,,,
81,8,0.6827599999999997,self,,,,
82,20,0.38371999999999956,forage,,,,
82,2,0.7887999999999998,forage,,,,
82,6,0.6911199999999997,self,,,,
82,8,0.6761199999999997,self,,,,
82,4,0.011119999999999441,care,11,0.0,0.34450000000000003,3
82,16,0.16111999999999885,care,23,0.0,0.54,5
82,10,0.2161199999999995,self,,,,
82,18,0.9818,care,13,0.0,0.6520000000000001,1
83,10,0.2093999999999995,self,,,,
83,2,0.7770799999999998,forage,,,,
83,4,0.0,care,11,0.0,0.34850000000000003,2
83,18,0.9450799999999999,care,19,0.5,0.6320000000000001,8
83,6,0.6843999999999997,self,,,,
83,16,0.14939999999999884,care,23,0.0,0.544,4
83,20,0.6269999999999996,care,23,0.0,0.544,5
83,8,0.6693999999999997,self,,,,
84,20,0.6151999999999995,care,23,0.0,0.548,4
84,8,0.6625999999999996,self,,,,
84,18,0.9332799999999999,care,19,0.5,0.5735000000000001,7
84,10,0.2025999999999995,care,5,0.0,0.52,1
84,2,0.7652799999999997,forage,,,,
84,6,0.6775999999999996,self,,,,
84,16,0.13759999999999883,care,23,0.0,0.548,3
85,16,0.12571999999999883,care,23,0.0,0.552,2
85,2,0.7533999999999997,forage,,,,
85,6,0.6707199999999996,self,,,,
85,20,0.6033199999999995,care,23,0.0,0.552,3
85,8,0.6557199999999996,self,,,,
85,18,0.9213999999999999,care,19,0.5,0.5150000000000001,6
85,10,0.1657199999999995,care,5,0.0,0.504,1
86,16,0.11375999999999882,care,23,0.0,0.556,1
86,8,0.6487599999999997,self,,,,
86,18,0.9094399999999999,care,19,0.5,0.45650000000000013,5
86,6,0.6637599999999997,self,,,,
86,2,0.7464399999999998,forage,,,,
86,10,0.1287599999999995,care,5,0.0,0.504,1
86,20,0.5913599999999996,care,23,0.0,0.556,2
87,10,0.09171999999999951,care,5,0.0,0.504,1
87,6,0.6567199999999996,self,,,,
87,16,0.07671999999999882,care,15,0.0,0.528,5
87,2,0.9893999999999997,care,1,0.0,0.544,6
87,20,0.5793199999999995,care,23,0.0,0.504,1
87,18,0.8973999999999999,forage,,,,
87,8,0.6417199999999996,self,,,,
88,8,0.6345999999999996,self,,,,
88,16,0.06459999999999881,care,15,0.0,0.532,4
88,6,0.6495999999999996,self,,,,
88,10,0.0545999999999995,self,,,,
88,2,0.9772799999999997,care,1,0.0,0.548,5
88,18,0.8852799999999998,forage,,,,
88,20,0.5421999999999995,care,15,0.0,0.532,5
89,2,0.9650799999999997,care,1,0.0,0.552,4
89,10,0.0473999999999995,self,,,,
89,18,0.8730799999999999,forage,,,,
89,16,0.05239999999999881,care,15,0.0,0.536,3
89,6,0.6423999999999996,self,,,,
89,8,0.6273999999999996,self,,,,
89,20,0.5299999999999995,care,15,0.0,0.536,4
90,16,0.04011999999999881,care,1,0.0,0.556,6
90,10,0.04011999999999949,self,,,,
90,8,0.6201199999999997,self,,,,
90,2,0.9527999999999998,care,1,0.0,0.556,3
90,6,0.6351199999999997,self,,,,
90,20,0.5177199999999995,care,15,0.0,0.54,3
90,18,0.8607999999999999,forage,,,,
91,6,0.6277599999999997,self,,,,
91,16,0.027759999999998806,care,1,0.0,0.56,5
91,18,0.8534399999999999,forage,,,,
91,8,0.6127599999999996,self,,,,
91,2,0.9404399999999997,care,1,0.0,0.56,2
91,10,0.032759999999999484,self,,,,
91,20,0.5053599999999995,care,15,0.0,0.544,2
92,6,0.6203199999999996,self,,,,
92,16,0.0153199999999988,care,1,0.0,0.5640000000000001,4
92,20,0.49291999999999947,care,15,0.0,0.548,2
92,10,0.02531999999999948,self,,,,
92,18,0.99256,care,19,0.5,0.6055000000000001,7
92,8,0.6053199999999996,self,,,,
92,2,0.9279999999999997,care,3,0.5,0.5965000000000003,5
93,10,0.017799999999999472,self,,,,
93,6,0.6127999999999997,self,,,,
93,2,0.9154799999999997,care,3,0.5,0.5380000000000003,4
93,20,0.48039999999999944,care,1,0.0,0.5680000000000001,5
93,18,0.98004,care,19,0.5,0.5470000000000002,6
93,16,0.002799999999998793,care,1,0.0,0.5680000000000001,3
93,8,0.5977999999999997,self,,,,
94,18,0.96744,care,19,0.5,0.48850000000000016,5
94,10,0.010199999999999466,self,,,,
94,6,0.6051999999999996,self,,,,
94,2,0.9028799999999997,care,3,0.5,0.4795000000000002,3
94,20,0.46779999999999944,care,1,0.0,0.5720000000000001,4
94,8,0.5901999999999996,self,,,,
95,2,0.8901999999999997,care,3,0.5,0.4210000000000002,2
95,18,0.9547599999999999,care,13,0.0,0.6040000000000002,5
95,8,0.5825199999999996,self,,,,
95,10,0.00251999999999946,self,,,,
95,20,0.4551199999999994,care,1,0.0,0.5760000000000001,3
95,6,0.5975199999999996,self,,,,
96,6,0.5897599999999996,self,,,,
96,18,0.942,care,13,0.0,0.6080000000000002,4
96,20,0.4423599999999994,care,1,0.0,0.5800000000000001,2
96,8,0.5747599999999996,self,,,,
96,2,0.8774399999999997,care,3,0.5,0.3625000000000002,1
96,10,0.0,self,,,,
97,2,0.8395999999999997,care,1,0.0,0.5840000000000001,4
97,6,0.5819199999999997,self,,,,
97,20,0.4295199999999994,care,1,0.0,0.5840000000000001,1
97,8,0.5669199999999996,self,,,,
97,18,0.92916,care,13,0.0,0.6120000000000002,3
98,6,0.5739999999999996,self,,,,
98,18,0.9162399999999999,forage,,,,
