tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance,candidate_child_ids,candidate_r,candidate_distress,candidate_distance
6,1333,0.96776,care,1362,0.0,0.0905,1,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,4;5;6;0;6;5;1;7;1;5;8
6,1365,0.96776,care,1328,0.0,0.3405,6,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,4;1;6;4;6;4;4;7;3;3;4
6,1347,0.96776,care,1348,0.5,0.153,2,1324;1330;1332;1336;1344;1348;1358,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1995;0.0665;0.0745;0.3245;0.1450;0.1530;0.2780,6;7;5;6;5;2;8
6,1361,0.96776,care,1362,0.5,0.0905,1,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,4;4;6;1;6;4;1;7;1;4;7
6,1331,0.9177389374539966,care,1348,0.0,0.153,5,1332;1336;1348;1358,0.5000;0.0000;0.0000;0.0000,0.0745;0.3245;0.1530;0.2780,1;2;5;4
6,1357,0.9427389374539966,care,1348,0.0,0.153,2,1332;1336;1348;1358,0.0000;0.0000;0.0000;0.5000,0.0745;0.3245;0.1530;0.2780,3;5;2;4
6,1335,0.9177599999999999,care,1348,0.0,0.153,2,1332;1336;1344;1348;1358,0.0000;0.5000;0.0000;0.0000;0.0000,0.0745;0.3245;0.1450;0.1530;0.2780,3;5;8;2;5
6,1341,0.96776,care,1320,0.0,0.254,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,5;1;5;4;5;3;4;6;3;2;4
6,1321,0.96776,care,1328,0.0,0.3405,6,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,4;2;6;3;6;4;3;7;2;3;5
6,1367,0.96776,care,1320,0.0,0.254,3,1320;1322;1328;1334;1342;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.0905;0.2155;0.2780,3;3;8;4;8;6;4;3;5;4
6,1327,0.96776,care,1320,0.0,0.254,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,5;3;5;2;5;3;2;6;1;3;6
6,1319,0.9427599999999999,care,1320,0.5,0.254,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,4;3;6;2;6;4;2;7;1;3;6
6,1353,0.96776,care,1328,0.0,0.3405,5,1322;1328;1334;1342;1346;1352;1354;1360;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.2155;0.0905;0.2155;0.2780,4;5;5;1;1;4;2;8;4;2;4
6,1345,0.96776,care,1328,0.0,0.3405,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.2540;0.1530;0.3405;0.0280;0.3405;0.0905;0.2780;0.1530;0.0905;0.2155;0.2780,7;2;5;4;3;1;4;4;3;1;4
7,1361,0.93712,care,1328,0.0,0.40700000000000003,6,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,4;4;6;1;6;4;1;7;1;4;7
7,1321,0.96212,care,1328,0.0,0.40700000000000003,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,5;1;5;4;5;3;4;6;3;2;4
7,1335,0.9121199999999999,care,1336,0.5,0.391,6,1324;1332;1336;1344;1348;1358,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2660;0.0785;0.3910;0.0865;0.0945;0.3445,8;4;6;7;1;6
7,1337,0.9120716949401879,care,1338,0.5,0.133,2,1338;1350;1356;1358,0.5000;0.0000;0.0000;0.0000,0.1330;0.0665;0.2820;0.3445,2;3;5;7
7,1343,0.937116,care,1344,0.5,0.0865,1,1324;1330;1336;1344;1348;1364,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2660;0.1330;0.3910;0.0865;0.0945;0.0665,1;6;8;1;7;5
7,1351,0.93712,care,1352,0.5,0.2195,3,1320;1322;1328;1334;1342;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.0665;0.1570;0.3445,2;4;8;2;8;6;3;3;5;7
7,1347,0.96212,care,1336,0.0,0.391,6,1324;1330;1332;1336;1344;1348;1358,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2660;0.1330;0.0785;0.3910;0.0865;0.0945;0.3445,7;8;4;6;6;1;7
7,1359,0.96212,care,1360,0.5,0.157,2,1326;1328;1340;1342;1354;1360,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.2035;0.4070;0.3445;0.4070;0.2195;0.1570,5;8;6;8;7;2
7,1325,0.93712,care,1326,0.5,0.20350000000000001,3,1326;1340;1360,0.5000;0.0000;0.0000,0.2035;0.3445;0.1570,3;4;4
7,1339,0.93712,care,1360,0.0,0.157,3,1326;1340;1354;1360,0.0000;0.5000;0.0000;0.0000,0.2035;0.3445;0.2195;0.1570,4;5;8;3
7,1331,0.9120989374539966,care,1348,0.0,0.0945,4,1332;1336;1348;1358,0.5000;0.0000;0.0000;0.0000,0.0785;0.3910;0.0945;0.3445,1;3;4;4
7,1365,0.96212,care,1328,0.0,0.40700000000000003,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,5;2;5;3;5;3;3;6;2;2;5
7,1341,0.96212,care,1320,0.0,0.1955,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,4;1;6;4;6;4;4;7;3;3;4
7,1319,0.93712,care,1320,0.5,0.1955,3,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,3;3;7;2;7;5;2;8;2;4;6
7,1355,0.9121199999999999,care,1358,0.0,0.34450000000000003,6,1338;1350;1356;1358,0.0000;0.0000;0.5000;0.0000,0.1330;0.0665;0.2820;0.3445,1;6;4;6
7,1333,0.9370990730374781,care,1328,0.0,0.40700000000000003,6,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,4;5;6;0;6;5;1;7;1;5;8
7,1327,0.96212,care,1320,0.0,0.1955,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,4;2;6;3;6;4;3;7;2;3;5
7,1357,0.9370989374539966,care,1348,0.0,0.0945,1,1332;1336;1344;1348;1358,0.0000;0.0000;0.0000;0.0000;0.5000,0.0785;0.3910;0.0865;0.0945;0.3445,4;6;8;1;5
7,1345,0.96212,care,1328,0.0,0.40700000000000003,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1955;0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.0665;0.1570;0.3445,8;3;4;4;2;2;3;3;3;2;5
7,1353,0.96212,care,1328,0.0,0.40700000000000003,4,1322;1328;1334;1342;1346;1352;1354;1360;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.0945;0.4070;0.0320;0.4070;0.1570;0.2195;0.2195;0.1570;0.0665;0.1570;0.3445,4;4;5;2;2;4;3;8;4;2;5
7,1367,0.96212,care,1320,0.0,0.1955,2,1320;1322;1334;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1955;0.0945;0.0320;0.1570;0.2195;0.0665;0.1570;0.3445,2;4;3;7;4;4;6;5
8,1325,0.9313999999999999,care,1326,0.5,0.145,2,1326;1340;1360,0.5000;0.0000;0.0000,0.1450;0.4110;0.0985,2;4;5
8,1337,0.9063516949401879,care,1338,0.5,0.0745,1,1338;1350;1356;1358,0.5000;0.0000;0.0000;0.0000,0.0745;0.1330;0.3485;0.3485,1;4;4;7
8,1353,0.9563999999999999,care,1328,0.0,0.47350000000000003,3,1322;1328;1334;1342;1346;1352;1354;1360;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0985;0.0705;0.2235;0.4110,4;3;5;3;3;4;4;8;4;3;6
8,1365,0.9563999999999999,care,1328,0.0,0.47350000000000003,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,6;3;4;2;4;3;2;5;1;3;6
8,1347,0.9563999999999999,care,1336,0.0,0.3325,5,1324;1330;1332;1336;1344;1348;1358,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.2075;0.1995;0.1450;0.3325;0.0665;0.1290;0.3485,7;8;4;5;6;2;7
8,1333,0.931379073037478,care,1328,0.0,0.47350000000000003,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235,5;6;5;1;6;6;1;7;2;6
8,1349,0.9313953884211015,care,1356,0.0,0.34850000000000003,6,1338;1350;1356;1358,0.0000;0.5000;0.0000;0.0000,0.0745;0.1330;0.3485;0.3485,3;2;6;8
8,1357,0.9063227706646544,care,1358,0.5,0.34850000000000003,5,1332;1336;1344;1348;1358,0.0000;0.0000;0.0000;0.0000;0.5000,0.1450;0.3325;0.0665;0.1290;0.3485,4;6;8;1;5
8,1327,0.9563999999999999,care,1320,0.0,0.137,3,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,3;2;7;3;7;5;3;8;2;4;5
8,1321,0.9563999999999999,care,1328,0.0,0.47350000000000003,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,6;2;4;3;4;2;3;5;2;2;5
8,1319,0.9313999999999999,care,1328,0.0,0.47350000000000003,8,1320;1322;1328;1334;1342;1346;1352;1362;1366;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.0705;0.2235;0.4110,2;3;8;2;8;6;3;3;5;6
8,1355,0.9063999999999999,care,1358,0.0,0.34850000000000003,5,1332;1338;1350;1356;1358,0.0000;0.0000;0.0000;0.5000;0.0000,0.1450;0.0745;0.1330;0.3485;0.3485,8;1;6;5;5
8,1345,0.9563999999999999,care,1328,0.0,0.47350000000000003,3,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,8;3;3;4;3;3;3;4;3;3;6
8,1367,0.9563999999999999,care,1320,0.0,0.137,1,1320;1322;1334;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1370;0.1610;0.0985;0.2235;0.1610;0.0705;0.2235;0.4110,1;4;3;7;4;4;6;6
8,1351,0.9313999999999999,care,1352,0.5,0.161,2,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,3;4;7;1;7;5;2;8;2;4;7
8,1341,0.9563999999999999,care,1328,0.0,0.47350000000000003,7,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,3;2;7;4;7;5;4;8;3;4;4
8,1359,0.9563999999999999,care,1360,0.5,0.0985,1,1326;1340;1342;1354;1360,0.0000;0.0000;0.0000;0.0000;0.5000,0.1450;0.4110;0.4735;0.2860;0.0985,6;6;8;7;1
8,1335,0.9063999999999999,care,1336,0.5,0.3325,5,1324;1332;1336;1344;1348;1358,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.2075;0.1450;0.3325;0.0665;0.1290;0.3485,8;3;5;7;2;6
8,1339,0.9313999999999999,care,1360,0.0,0.0985,2,1326;1328;1340;1342;1354;1360,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000,0.1450;0.4735;0.4110;0.4735;0.2860;0.0985,5;8;6;8;7;2
8,1343,0.9063719999999998,care,1336,0.0,0.3325,8,1324;1330;1336;1344;1348;1364,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.2075;0.1995;0.3325;0.0665;0.1290;0.1330,1;6;8;1;7;5
8,1331,0.9063789374539966,care,1358,0.0,0.34850000000000003,4,1332;1336;1348;1358,0.5000;0.0000;0.0000;0.0000,0.1450;0.3325;0.1290;0.3485,2;4;3;4
8,1361,0.9313999999999999,care,1328,0.0,0.47350000000000003,5,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1370;0.1610;0.4735;0.0985;0.4735;0.2235;0.1610;0.2860;0.0705;0.2235;0.4110,5;3;5;2;5;3;2;6;1;3;6
9,1353,0.9505999999999999,care,1328,0.0,0.54,2,1322;1328;1334;1342;1346;1352;1354;1360;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0665;0.0745;0.2275;0.4150,4;2;5;4;4;4;5;8;4;4;7
9,1333,0.925579073037478,care,1328,0.0,0.54,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366,0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275,6;6;4;2;6;6;1;7;2;6
9,1367,0.9255788504291065,forage,,,,,1320;1322;1334;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1915;0.2275;0.1650;0.2900;0.1025;0.0745;0.2275;0.4150,1;4;3;7;4;4;6;6
9,1327,0.9505999999999999,care,1320,0.0,0.1915,2,1320;1322;1328;1334;1342;1346;1352;1362;1366;1368,0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.0745;0.2275;0.4150,2;3;8;3;8;6;3;3;5;5
9,1359,0.9255730939053289,care,1340,0.0,0.47750000000000004,6,1326;1340;1342;1354;1360,0.0000;0.0000;0.0000;0.0000;0.5000,0.0865;0.4775;0.4150;0.3525;0.0665,6;6;8;7;1
9,1365,0.9505999999999999,care,1328,0.0,0.54,3,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,7;3;3;3;3;3;2;4;2;3;6
9,1341,0.9505999999999999,care,1328,0.0,0.54,6,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,4;1;6;4;6;4;4;7;3;3;4
9,1337,0.8755275424102819,care,1356,0.0,0.41500000000000004,4,1338;1350;1356;1358,0.5000;0.0000;0.0000;0.0000,0.0665;0.1995;0.4150;0.2900,1;4;4;7
9,1339,0.9255999999999999,care,1340,0.5,0.47750000000000004,7,1326;1340;1342;1354;1360,0.0000;0.5000;0.0000;0.0000;0.0000,0.0865;0.4775;0.4150;0.3525;0.0665,6;7;7;6;1
9,1349,0.9255953884211015,care,1356,0.0,0.41500000000000004,5,1338;1350;1356;1358,0.0000;0.5000;0.0000;0.0000,0.0665;0.1995;0.4150;0.2900,2;3;5;8
9,1361,0.9255999999999999,care,1328,0.0,0.54,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,6;4;4;2;4;4;1;5;1;4;7
9,1351,0.9255999999999999,care,1352,0.5,0.10250000000000001,1,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,4;4;6;1;6;4;1;7;1;4;7
9,1319,0.9255999999999999,care,1328,0.0,0.54,7,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,3;3;7;2;7;5;2;8;2;4;6
9,1345,0.9505999999999999,care,1328,0.0,0.54,2,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,8;4;2;4;4;4;3;5;3;4;7
9,1321,0.9505999999999999,care,1328,0.0,0.54,4,1320;1322;1328;1334;1342;1346;1352;1354;1362;1366;1368,0.0000;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000,0.1915;0.2275;0.5400;0.1650;0.4150;0.2900;0.1025;0.3525;0.0745;0.2275;0.4150,6;3;4;2;4;3;2;5;1;3;6
9,1355,0.9005999999999998,care,1358,0.0,0.29000000000000004,4,1332;1338;1350;1356;1358,0.0000;0.0000;0.0000;0.5000;0.0000,0.1490;0.0665;0.1995;0.4150;0.2900,7;2;6;6;4
9,1325,0.9255999999999999,care,1340,0.0,0.47750000000000004,4,1326;1340;1360,0.5000;0.0000;0.0000,0.0865;0.4775;0.0665,1;4;6
10,1367,0.9246988504291065,forage,,,,,1320;1322;1334;1346;1352;1362;1366;1368,0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.5000,0.1955;0.2315;0.2315;0.3565;0.0665;0.1410;0.2940;0.4190,1;4;3;7;4;4;6;6
