tick,mother_id,mother_energy,winner_domain,chosen_child_id,chosen_r,chosen_distress,chosen_distance
1,28,0.9693900000000001,care,37,0.0,0.22,4
1,30,0.9894000000000001,care,57,0.0,0.22,3
1,32,0.9894000000000001,care,9,0.0,0.22,5
1,34,0.9694,care,25,0.0,0.22,4
1,36,0.9894000000000001,care,37,0.5,0.22,2
1,38,0.9894000000000001,care,11,0.0,0.22,1
1,40,0.9894000000000001,care,11,0.0,0.22,5
1,42,0.9694,care,23,0.0,0.22,5
1,44,0.9694,care,57,0.0,0.22,4
1,46,0.9894000000000001,care,37,0.0,0.22,2
1,48,0.9894000000000001,care,25,0.0,0.22,3
1,50,0.9894000000000001,care,37,0.0,0.22,3
1,52,0.9894000000000001,care,23,0.0,0.22,3
1,54,0.9894000000000001,care,37,0.0,0.22,2
1,56,0.9894000000000001,care,49,0.0,0.22,5
1,58,0.9894000000000001,care,25,0.0,0.22,5
2,0,0.95879,care,17,0.0,0.13,4
2,2,0.95879,care,47,0.0,0.32999999999999996,2
2,4,0.95879,care,23,0.0,0.32999999999999996,4
2,6,0.95879,care,57,0.0,0.23,3
2,8,0.9788,care,17,0.0,0.13,3
2,10,0.9788,care,23,0.0,0.32999999999999996,5
2,12,0.95879,care,49,0.0,0.32999999999999996,4
2,14,0.95878,care,23,0.0,0.32999999999999996,5
2,16,0.95878,care,35,0.0,0.23,5
2,18,0.9788,care,47,0.0,0.32999999999999996,3
2,20,0.9788,care,23,0.0,0.32999999999999996,4
2,22,0.9788,care,23,0.5,0.32999999999999996,3
2,24,0.9788,care,47,0.0,0.32999999999999996,5
2,26,0.9788,care,23,0.0,0.32999999999999996,3
2,28,0.95879,care,47,0.0,0.32999999999999996,3
2,30,0.9788,care,57,0.0,0.23,2
2,32,0.9788,care,47,0.0,0.32999999999999996,4
2,34,0.9588,care,47,0.0,0.32999999999999996,4
2,36,0.9788,care,47,0.0,0.32999999999999996,3
2,38,0.9588,care,25,0.0,0.23,4
2,40,0.9788,care,23,0.0,0.32999999999999996,5
2,42,0.9588,care,23,0.0,0.32999999999999996,4
2,44,0.9588,care,57,0.0,0.23,3
2,46,0.9788,care,47,0.5,0.32999999999999996,3
2,48,0.9788,care,47,0.0,0.32999999999999996,4
2,50,0.9788,care,47,0.0,0.32999999999999996,3
2,52,0.9788,care,23,0.0,0.32999999999999996,2
2,54,0.9788,care,47,0.0,0.32999999999999996,4
2,56,0.9788,care,49,0.0,0.32999999999999996,4
2,58,0.9788,care,49,0.0,0.32999999999999996,5
3,0,0.94799,care,33,0.0,0.24000000000000002,4
3,2,0.94799,care,25,0.0,0.33999999999999997,5
3,4,0.94799,care,15,0.0,0.24000000000000002,4
3,6,0.94799,care,57,0.0,0.33999999999999997,2
3,8,0.968,care,33,0.0,0.24000000000000002,4
3,10,0.968,care,15,0.0,0.24000000000000002,2
3,12,0.94799,care,25,0.0,0.33999999999999997,5
3,14,0.9479799999999999,care,15,0.5,0.24000000000000002,2
3,16,0.9479799999999999,care,33,0.0,0.24000000000000002,4
3,18,0.968,care,25,0.0,0.33999999999999997,4
3,20,0.968,care,15,0.0,0.24000000000000002,4
3,22,0.968,care,15,0.0,0.24000000000000002,4
3,24,0.968,care,25,0.5,0.33999999999999997,3
3,26,0.968,care,15,0.0,0.24000000000000002,5
3,28,0.94799,care,51,0.0,0.44,4
3,30,0.968,care,57,0.0,0.33999999999999997,1
3,32,0.968,care,51,0.0,0.44,5
3,34,0.948,care,25,0.0,0.33999999999999997,3
3,36,0.968,care,51,0.0,0.44,4
3,38,0.948,care,25,0.0,0.33999999999999997,3
3,40,0.968,care,15,0.0,0.24000000000000002,3
3,42,0.948,care,15,0.0,0.24000000000000002,5
3,44,0.948,care,57,0.0,0.33999999999999997,2
3,46,0.968,care,51,0.0,0.44,4
3,48,0.968,care,25,0.0,0.33999999999999997,3
3,50,0.968,care,51,0.5,0.44,4
3,52,0.968,care,23,0.0,0.24000000000000002,1
3,54,0.968,care,51,0.0,0.44,3
3,56,0.968,care,25,0.0,0.33999999999999997,4
3,58,0.968,care,25,0.0,0.33999999999999997,3
4,0,0.93699,care,17,0.0,0.25,4
4,2,0.93699,care,35,0.0,0.35,3
4,4,0.93699,care,27,0.0,0.35,4
4,6,0.93699,care,13,0.0,0.44,4
4,8,0.957,care,17,0.0,0.25,3
4,10,0.957,care,41,0.0,0.35,5
4,12,0.93699,care,13,0.5,0.44,4
4,14,0.9369799999999999,care,41,0.0,0.35,5
4,16,0.9369799999999999,care,35,0.0,0.35,5
4,18,0.957,care,35,0.0,0.35,4
4,20,0.957,care,27,0.0,0.35,5
4,22,0.957,care,27,0.0,0.35,4
4,24,0.957,care,35,0.0,0.35,3
4,26,0.957,care,27,0.5,0.35,3
4,28,0.93699,care,43,0.0,0.35,5
4,30,0.9369599999999999,care,13,0.0,0.44,4
4,32,0.957,care,47,0.0,0.35,4
4,34,0.9369999999999999,care,35,0.5,0.35,3
4,36,0.957,care,43,0.0,0.35,5
4,38,0.9369999999999999,care,35,0.0,0.35,4
4,40,0.957,care,35,0.0,0.35,4
4,42,0.9369999999999999,care,27,0.0,0.35,5
4,44,0.9369999999999999,care,13,0.0,0.44,2
4,46,0.957,care,43,0.0,0.35,5
4,48,0.957,care,35,0.0,0.35,5
4,50,0.957,care,43,0.0,0.35,5
4,52,0.9369599999999999,care,27,0.0,0.35,3
4,54,0.957,care,47,0.0,0.35,4
4,56,0.957,care,13,0.0,0.44,4
4,58,0.957,care,57,0.0,0.41000000000000003,5
5,0,0.92579,care,17,0.0,0.36,3
5,2,0.92579,care,43,0.0,0.46,3
5,4,0.92579,care,21,0.0,0.36,4
5,6,0.92579,care,31,0.0,0.36,3
5,8,0.9458,care,43,0.0,0.46,5
5,10,0.9458,care,21,0.0,0.36,4
5,12,0.92579,care,25,0.0,0.36,5
5,14,0.9257799999999999,care,21,0.0,0.36,4
5,16,0.9257799999999999,care,43,0.0,0.46,3
5,18,0.9458,care,43,0.0,0.46,4
5,20,0.9458,care,43,0.0,0.46,5
5,22,0.9458,care,21,0.0,0.36,4
5,24,0.9458,care,43,0.0,0.46,3
5,26,0.9458,care,21,0.0,0.36,4
5,28,0.92579,care,43,0.0,0.46,4
5,30,0.9257599999999999,care,31,0.5,0.36,3
5,32,0.9458,care,43,0.0,0.46,5
5,34,0.9258,care,43,0.0,0.46,3
5,36,0.9458,care,43,0.0,0.46,4
5,38,0.9258,care,43,0.0,0.46,4
5,40,0.9458,care,43,0.0,0.46,4
5,42,0.9258,care,43,0.5,0.46,4
5,44,0.9258,care,31,0.0,0.36,5
5,46,0.9458,care,43,0.0,0.46,4
5,48,0.9458,care,43,0.0,0.46,5
5,50,0.9458,care,43,0.0,0.46,4
5,52,0.9257599999999999,care,43,0.0,0.46,5
5,54,0.9458,care,43,0.0,0.46,5
5,56,0.9458,care,25,0.0,0.36,4
5,58,0.9458,care,25,0.0,0.36,3
6,0,0.91439,care,17,0.0,0.47000000000000003,2
6,2,0.91439,care,25,0.0,0.47000000000000003,4
6,4,0.91439,care,5,0.5,0.46,4
6,6,0.91439,care,13,0.0,0.46,4
6,8,0.9344,care,17,0.0,0.47000000000000003,1
6,10,0.9344,care,5,0.0,0.46,4
6,12,0.91439,care,25,0.0,0.47000000000000003,4
6,14,0.91438,care,5,0.0,0.46,4
6,16,0.91438,care,17,0.5,0.47000000000000003,4
6,18,0.9344,care,25,0.0,0.47000000000000003,4
6,20,0.9344,care,5,0.0,0.46,5
6,22,0.9344,care,5,0.0,0.46,4
6,24,0.9344,care,25,0.5,0.47000000000000003,4
6,26,0.9344,care,5,0.0,0.46,4
6,28,0.91439,care,51,0.0,0.5700000000000001,5
6,30,0.91436,care,13,0.0,0.46,4
6,32,0.9344,care,51,0.0,0.5700000000000001,4
6,34,0.9144,care,25,0.0,0.47000000000000003,4
6,36,0.9344,care,51,0.0,0.5700000000000001,5
6,38,0.9144,care,25,0.0,0.47000000000000003,4
6,40,0.9344,care,27,0.0,0.37,5
6,42,0.9144,care,27,0.0,0.37,5
6,44,0.9144,care,13,0.0,0.46,2
6,46,0.9344,care,51,0.0,0.5700000000000001,5
6,48,0.9344,care,25,0.0,0.47000000000000003,4
6,50,0.9344,care,51,0.5,0.5700000000000001,5
6,52,0.91436,care,27,0.0,0.37,3
6,54,0.9344,care,51,0.0,0.5700000000000001,4
6,56,0.9344,care,25,0.0,0.47000000000000003,3
6,58,0.9344,care,25,0.0,0.47000000000000003,2
7,0,0.90279,care,43,0.0,0.48000000000000004,4
7,2,0.90279,care,43,0.0,0.48000000000000004,3
7,4,0.90279,care,15,0.0,0.38,4
7,6,0.90279,care,13,0.0,0.5700000000000001,3
7,8,0.9027299999999999,care,43,0.0,0.48000000000000004,4
7,10,0.9228,care,15,0.0,0.38,3
7,12,0.90279,care,13,0.5,0.5700000000000001,5
7,14,0.9027799999999999,care,15,0.5,0.38,3
7,16,0.9027799999999999,care,43,0.0,0.48000000000000004,3
7,18,0.9228,care,43,0.0,0.48000000000000004,4
7,20,0.9228,care,43,0.0,0.48000000000000004,5
7,22,0.9228,care,15,0.0,0.38,4
7,24,0.9228,care,43,0.0,0.48000000000000004,3
7,26,0.9228,care,15,0.0,0.38,5
7,28,0.90279,care,43,0.0,0.48000000000000004,4
7,30,0.9027599999999999,care,13,0.0,0.5700000000000001,3
7,32,0.9228,care,43,0.0,0.48000000000000004,5
7,34,0.9027999999999999,care,43,0.0,0.48000000000000004,3
7,36,0.9228,care,43,0.0,0.48000000000000004,4
7,38,0.9027999999999999,care,43,0.0,0.48000000000000004,4
7,40,0.9228,care,43,0.0,0.48000000000000004,4
7,42,0.9027999999999999,care,43,0.5,0.48000000000000004,4
7,44,0.9027999999999999,care,13,0.0,0.5700000000000001,1
7,46,0.9228,care,43,0.0,0.48000000000000004,4
7,48,0.9228,care,43,0.0,0.48000000000000004,5
7,50,0.9228,care,43,0.0,0.48000000000000004,4
7,52,0.9027599999999999,care,43,0.0,0.48000000000000004,5
7,54,0.9228,care,43,0.0,0.48000000000000004,5
7,56,0.9228,care,13,0.0,0.5700000000000001,5
7,58,0.9228,care,59,0.5,0.48000000000000004,4
8,0,0.89099,care,1,0.5,0.48000000000000004,4
8,2,0.89099,care,25,0.0,0.49,4
8,4,0.89099,care,27,0.0,0.39,4
8,6,0.89099,care,31,0.0,0.49,4
8,8,0.8909299999999999,care,1,0.0,0.48000000000000004,4
8,10,0.9109999999999999,care,27,0.0,0.39,5
8,12,0.89099,care,25,0.0,0.49,4
8,14,0.8909799999999999,care,27,0.0,0.39,5
8,16,0.8909799999999999,care,1,0.0,0.48000000000000004,5
8,18,0.9109999999999999,care,25,0.0,0.49,4
8,20,0.9109999999999999,care,27,0.0,0.39,5
8,22,0.9109999999999999,care,27,0.0,0.39,4
8,24,0.9109999999999999,care,25,0.5,0.49,4
8,26,0.9109999999999999,care,27,0.5,0.39,3
8,28,0.89099,care,51,0.0,0.59,5
8,30,0.8909599999999999,care,31,0.5,0.49,4
8,32,0.9109999999999999,care,51,0.0,0.59,4
8,34,0.8909999999999999,care,25,0.0,0.49,4
8,36,0.9109999999999999,care,51,0.0,0.59,5
8,38,0.8909999999999999,care,25,0.0,0.49,4
8,40,0.9109999999999999,care,27,0.0,0.39,5
8,42,0.8909999999999999,care,27,0.0,0.39,5
8,44,0.8709299999999999,care,31,0.0,0.49,5
8,46,0.9109999999999999,care,51,0.0,0.59,5
8,48,0.9109999999999999,care,25,0.0,0.49,4
8,50,0.9109999999999999,care,51,0.5,0.59,5
8,52,0.8909599999999999,care,27,0.0,0.39,3
8,54,0.9109999999999999,care,51,0.0,0.59,4
8,56,0.9109999999999999,care,25,0.0,0.49,3
8,58,0.9109999999999999,care,25,0.0,0.49,2
9,0,0.8789899999999999,care,43,0.0,0.5,4
9,2,0.8789899999999999,care,43,0.0,0.5,3
9,4,0.8789899999999999,care,15,0.0,0.39999999999999997,4
9,6,0.8789899999999999,care,57,0.0,0.56,1
9,8,0.8789299999999999,care,43,0.0,0.5,4
9,10,0.8989999999999999,care,15,0.0,0.39999999999999997,3
9,12,0.8789899999999999,care,57,0.0,0.56,5
9,14,0.8789799999999999,care,15,0.5,0.39999999999999997,3
9,16,0.8789799999999999,care,43,0.0,0.5,3
9,18,0.8989999999999999,care,43,0.0,0.5,4
9,20,0.8989999999999999,care,43,0.0,0.5,5
9,22,0.8989999999999999,care,15,0.0,0.39999999999999997,4
9,24,0.8989999999999999,care,43,0.0,0.5,3
9,26,0.8989999999999999,care,15,0.0,0.39999999999999997,5
9,28,0.8789899999999999,care,43,0.0,0.5,4
9,30,0.8789599999999999,care,57,0.0,0.56,1
9,32,0.8989999999999999,care,43,0.0,0.5,5
9,34,0.8789999999999999,care,43,0.0,0.5,3
9,36,0.8989999999999999,care,43,0.0,0.5,4
9,38,0.8789999999999999,care,43,0.0,0.5,4
9,40,0.8989999999999999,care,43,0.0,0.5,4
9,42,0.8789999999999999,care,43,0.5,0.5,4
9,44,0.8589299999999999,care,57,0.0,0.56,1
9,46,0.8989999999999999,care,43,0.0,0.5,4
9,48,0.8989999999999999,care,43,0.0,0.5,5
9,50,0.8989999999999999,care,43,0.0,0.5,4
9,52,0.8789599999999999,care,43,0.0,0.5,5
9,54,0.8989999999999999,care,43,0.0,0.5,5
9,56,0.8989999999999999,care,57,0.5,0.56,5
9,58,0.8989999999999999,care,59,0.5,0.5,4
10,0,0.86679,care,1,0.5,0.5,4
10,2,0.86679,care,25,0.0,0.51,4
10,4,0.86679,care,27,0.0,0.41,4
10,6,0.84673,care,13,0.0,0.43000000000000005,3
10,8,0.8667299999999999,care,1,0.0,0.5,4
10,10,0.8867999999999999,care,27,0.0,0.41,5
10,12,0.86679,care,25,0.0,0.51,3
10,14,0.8667799999999999,care,27,0.0,0.41,5
10,16,0.8667799999999999,care,1,0.0,0.5,5
10,18,0.8867999999999999,care,25,0.0,0.51,4
10,20,0.8867999999999999,care,27,0.0,0.41,5
10,22,0.8867999999999999,care,27,0.0,0.41,4
10,24,0.8867999999999999,care,25,0.5,0.51,4
10,26,0.8867999999999999,care,27,0.5,0.41,3
10,28,0.86679,care,51,0.0,0.61,5
10,30,0.8467599999999998,care,13,0.0,0.43000000000000005,3
10,32,0.8867999999999999,care,51,0.0,0.61,4
10,34,0.8667999999999999,care,25,0.0,0.51,4
10,36,0.8867999999999999,care,51,0.0,0.61,5
10,38,0.8667999999999999,care,25,0.0,0.51,4
10,40,0.8867999999999999,care,27,0.0,0.41,5
10,42,0.8667999999999999,care,27,0.0,0.41,5
10,44,0.8267299999999999,care,13,0.0,0.43000000000000005,2
10,46,0.8867999999999999,care,51,0.0,0.61,5
10,48,0.8867999999999999,care,25,0.0,0.51,4
10,50,0.8867999999999999,care,51,0.5,0.61,5
10,52,0.8667599999999999,care,27,0.0,0.41,3
10,54,0.8867999999999999,care,51,0.0,0.61,4
10,56,0.8867999999999999,care,25,0.0,0.51,3
10,58,0.8867999999999999,care,25,0.0,0.51,2
11,0,0.85439,care,43,0.0,0.52,4
11,2,0.85439,care,43,0.0,0.52,3
11,4,0.85439,care,15,0.0,0.42,4
11,6,0.83433,care,13,0.0,0.54,2
11,8,0.8543299999999999,care,43,0.0,0.52,4
11,10,0.8744,care,15,0.0,0.42,3
11,12,0.85439,care,13,0.5,0.54,5
11,14,0.8543799999999999,care,15,0.5,0.42,3
11,16,0.8543799999999999,care,43,0.0,0.52,3
11,18,0.8744,care,43,0.0,0.52,4
11,20,0.8744,care,43,0.0,0.52,5
11,22,0.8744,care,15,0.0,0.42,4
11,24,0.8744,care,43,0.0,0.52,3
11,26,0.8744,care,15,0.0,0.42,5
11,28,0.85439,care,43,0.0,0.52,4
11,30,0.8343599999999999,care,13,0.0,0.54,2
11,32,0.8744,care,43,0.0,0.52,5
11,34,0.8543999999999999,care,43,0.0,0.52,3
11,36,0.8744,care,43,0.0,0.52,4
11,38,0.8543999999999999,care,43,0.0,0.52,4
11,40,0.8744,care,43,0.0,0.52,4
11,42,0.8543999999999999,care,43,0.5,0.52,4
11,44,0.8143299999999999,care,13,0.0,0.54,1
11,46,0.8744,care,43,0.0,0.52,4
11,48,0.8744,care,43,0.0,0.52,5
11,50,0.8744,care,43,0.0,0.52,4
11,52,0.8543599999999999,care,43,0.0,0.52,5
11,54,0.8744,care,43,0.0,0.52,5
11,56,0.8744,care,13,0.0,0.54,5
11,58,0.8744,care,59,0.5,0.52,4
12,0,0.8417899999999999,care,1,0.5,0.52,4
12,2,0.8417899999999999,care,25,0.0,0.53,4
12,4,0.8417899999999999,care,27,0.0,0.42999999999999994,4
12,6,0.82173,care,31,0.0,0.63,5
12,8,0.8417299999999999,care,1,0.0,0.52,4
12,10,0.8617999999999999,care,27,0.0,0.42999999999999994,5
12,12,0.8417899999999999,care,31,0.0,0.63,5
12,14,0.8417799999999999,care,27,0.0,0.42999999999999994,5
12,16,0.8417799999999999,care,1,0.0,0.52,5
12,18,0.8617999999999999,care,25,0.0,0.53,4
12,20,0.8617999999999999,care,27,0.0,0.42999999999999994,5
12,22,0.8617999999999999,care,27,0.0,0.42999999999999994,4
12,24,0.8617999999999999,care,25,0.5,0.53,4
12,26,0.8617999999999999,care,27,0.5,0.42999999999999994,3
12,28,0.8417899999999999,care,51,0.0,0.63,5
12,30,0.8217599999999998,care,31,0.5,0.63,5
12,32,0.8617999999999999,care,51,0.0,0.63,4
12,34,0.8417999999999999,care,25,0.0,0.53,4
12,36,0.8617999999999999,care,51,0.0,0.63,5
12,38,0.8417999999999999,care,25,0.0,0.53,4
12,40,0.8617999999999999,care,27,0.0,0.42999999999999994,5
12,42,0.8417999999999999,care,27,0.0,0.42999999999999994,5
12,44,0.7816899999999998,care,31,0.0,0.63,5
12,46,0.8617999999999999,care,51,0.0,0.63,5
12,48,0.8617999999999999,care,25,0.0,0.53,4
12,50,0.8617999999999999,care,51,0.5,0.63,5
12,52,0.8417599999999998,care,27,0.0,0.42999999999999994,3
12,54,0.8617999999999999,care,51,0.0,0.63,4
12,56,0.8617999999999999,care,31,0.0,0.63,5
12,58,0.8617999999999999,care,7,0.0,0.62,4
13,0,0.8289899999999999,care,43,0.0,0.54,4
13,2,0.8289899999999999,care,43,0.0,0.54,3
13,4,0.8289899999999999,care,15,0.0,0.43999999999999995,4
13,6,0.8089299999999999,care,31,0.0,0.54,4
13,8,0.8289299999999998,care,43,0.0,0.54,4
13,10,0.8489999999999999,care,15,0.0,0.43999999999999995,3
13,12,0.8289899999999999,care,31,0.0,0.54,4
13,14,0.8289799999999998,care,15,0.5,0.43999999999999995,3
13,16,0.8289799999999998,care,43,0.0,0.54,3
13,18,0.8489999999999999,care,43,0.0,0.54,4
13,20,0.8489999999999999,care,43,0.0,0.54,5
13,22,0.8489999999999999,care,15,0.0,0.43999999999999995,4
13,24,0.8489999999999999,care,43,0.0,0.54,3
13,26,0.8489999999999999,care,15,0.0,0.43999999999999995,5
13,28,0.8289899999999999,care,43,0.0,0.54,4
13,30,0.8089599999999998,care,31,0.5,0.54,4
13,32,0.8489999999999999,care,43,0.0,0.54,5
13,34,0.8289999999999998,care,43,0.0,0.54,3
13,36,0.8489999999999999,care,43,0.0,0.54,4
13,38,0.8289999999999998,care,43,0.0,0.54,4
13,40,0.8489999999999999,care,43,0.0,0.54,4
13,42,0.8289999999999998,care,43,0.5,0.54,4
13,44,0.7688899999999997,care,31,0.0,0.54,4
13,46,0.8489999999999999,care,43,0.0,0.54,4
13,48,0.8489999999999999,care,43,0.0,0.54,5
13,50,0.8489999999999999,care,43,0.0,0.54,4
13,52,0.8289599999999998,care,43,0.0,0.54,5
13,54,0.8489999999999999,care,43,0.0,0.54,5
13,56,0.8489999999999999,care,31,0.0,0.54,4
13,58,0.8489999999999999,care,31,0.0,0.54,5
14,0,0.8159899999999999,care,1,0.5,0.54,4
14,2,0.8159899999999999,care,25,0.0,0.55,4
14,4,0.8159899999999999,care,27,0.0,0.44999999999999996,4
14,6,0.7959299999999999,care,13,0.0,0.53,3
14,8,0.8159299999999998,care,1,0.0,0.54,4
14,10,0.8359999999999999,care,27,0.0,0.44999999999999996,5
14,12,0.8159899999999999,care,25,0.0,0.55,5
14,14,0.8159799999999998,care,27,0.0,0.44999999999999996,5
14,16,0.8159799999999998,care,1,0.0,0.54,5
14,18,0.8359999999999999,care,25,0.0,0.55,4
14,20,0.8359999999999999,care,27,0.0,0.44999999999999996,5
14,22,0.8359999999999999,care,27,0.0,0.44999999999999996,4
14,24,0.8359999999999999,care,25,0.5,0.55,4
14,26,0.8359999999999999,care,27,0.5,0.44999999999999996,3
14,28,0.8159899999999999,care,51,0.0,0.65,5
14,30,0.7959599999999998,care,13,0.0,0.53,3
14,32,0.8359999999999999,care,51,0.0,0.65,4
14,34,0.8159999999999998,care,25,0.0,0.55,4
14,36,0.8359999999999999,care,51,0.0,0.65,5
14,38,0.8159999999999998,care,25,0.0,0.55,4
14,40,0.8359999999999999,care,27,0.0,0.44999999999999996,5
14,42,0.8159999999999998,care,27,0.0,0.44999999999999996,5
14,44,0.7558899999999997,care,13,0.0,0.53,3
14,46,0.8359999999999999,care,51,0.0,0.65,5
14,48,0.8359999999999999,care,25,0.0,0.55,4
14,50,0.8359999999999999,care,51,0.5,0.65,5
14,52,0.8159599999999998,care,27,0.0,0.44999999999999996,3
14,54,0.8359999999999999,care,51,0.0,0.65,4
14,56,0.8359999999999999,care,25,0.0,0.55,5
14,58,0.8359999999999999,care,25,0.0,0.55,4
15,0,0.8027899999999999,care,43,0.0,0.56,4
15,2,0.8027899999999999,care,43,0.0,0.56,3
15,4,0.8027899999999999,care,15,0.0,0.45999999999999996,4
15,6,0.7827299999999999,care,31,0.0,0.56,4
15,8,0.8027299999999998,care,43,0.0,0.56,4
15,10,0.8227999999999999,care,15,0.0,0.45999999999999996,3
15,12,0.8027899999999999,care,31,0.0,0.56,4
15,14,0.8027799999999998,care,15,0.5,0.45999999999999996,3
15,16,0.8027799999999998,care,43,0.0,0.56,3
15,18,0.8227999999999999,care,43,0.0,0.56,4
15,20,0.8227999999999999,care,43,0.0,0.56,5
15,22,0.8227999999999999,care,15,0.0,0.45999999999999996,4
15,24,0.8227999999999999,care,43,0.0,0.56,3
15,26,0.8227999999999999,care,15,0.0,0.45999999999999996,5
15,28,0.8027899999999999,care,43,0.0,0.56,4
15,30,0.7827599999999998,care,31,0.5,0.56,4
15,32,0.8227999999999999,care,43,0.0,0.56,5
15,34,0.8027999999999998,care,43,0.0,0.56,3
15,36,0.8227999999999999,care,43,0.0,0.56,4
15,38,0.8027999999999998,care,43,0.0,0.56,4
15,40,0.8227999999999999,care,43,0.0,0.56,4
15,42,0.8027999999999998,care,43,0.5,0.56,4
15,44,0.7426899999999997,care,31,0.0,0.56,4
15,46,0.8227999999999999,care,43,0.0,0.56,4
15,48,0.8227999999999999,care,43,0.0,0.56,5
15,50,0.8227999999999999,care,43,0.0,0.56,4
15,52,0.8027599999999998,care,43,0.0,0.56,5
15,54,0.8227999999999999,care,43,0.0,0.56,5
15,56,0.8227999999999999,care,31,0.0,0.56,4
15,58,0.8227999999999999,care,31,0.0,0.56,5
16,0,0.7893899999999999,care,1,0.5,0.56,4
16,2,0.7893899999999999,care,25,0.0,0.5700000000000001,4
16,4,0.7893899999999999,care,27,0.0,0.47,4
16,6,0.76933,care,13,0.0,0.55,3
16,8,0.7893299999999999,care,1,0.0,0.56,4
16,10,0.8093999999999999,care,27,0.0,0.47,5
16,12,0.7893899999999999,care,25,0.0,0.5700000000000001,5
16,14,0.7893799999999999,care,27,0.0,0.47,5
16,16,0.7893799999999999,care,1,0.0,0.56,5
16,18,0.8093999999999999,care,25,0.0,0.5700000000000001,4
16,20,0.8093999999999999,care,27,0.0,0.47,5
16,22,0.8093999999999999,care,27,0.0,0.47,4
16,24,0.8093999999999999,care,25,0.5,0.5700000000000001,4
16,26,0.8093999999999999,care,27,0.5,0.47,3
16,28,0.7893899999999999,care,51,0.0,0.67,5
16,30,0.7693599999999998,care,13,0.0,0.55,3
16,32,0.8093999999999999,care,51,0.0,0.67,4
16,34,0.7893999999999999,care,25,0.0,0.5700000000000001,4
16,36,0.8093999999999999,care,51,0.0,0.67,5
16,38,0.7893999999999999,care,25,0.0,0.5700000000000001,4
16,40,0.8093999999999999,care,27,0.0,0.47,5
16,42,0.7893999999999999,care,27,0.0,0.47,5
16,44,0.7292899999999998,care,13,0.0,0.55,3
16,46,0.8093999999999999,care,51,0.0,0.67,5
16,48,0.8093999999999999,care,25,0.0,0.5700000000000001,4
16,50,0.8093999999999999,care,51,0.5,0.67,5
16,52,0.7893599999999998,care,27,0.0,0.47,3
16,54,0.8093999999999999,care,51,0.0,0.67,4
16,56,0.8093999999999999,care,25,0.0,0.5700000000000001,5
16,58,0.8093999999999999,care,25,0.0,0.5700000000000001,4
17,0,0.7757899999999999,care,43,0.0,0.5800000000000001,4
17,2,0.7757899999999999,care,43,0.0,0.5800000000000001,3
17,4,0.7757899999999999,care,15,0.0,0.48,4
17,6,0.7557299999999999,care,31,0.0,0.5800000000000001,4
17,8,0.7757299999999998,care,43,0.0,0.5800000000000001,4
17,10,0.7957999999999998,care,15,0.0,0.48,3
17,12,0.7757899999999999,care,31,0.0,0.5800000000000001,4
17,14,0.7757799999999998,care,15,0.5,0.48,3
17,16,0.7757799999999998,care,43,0.0,0.5800000000000001,3
17,18,0.7957999999999998,care,43,0.0,0.5800000000000001,4
17,20,0.7957999999999998,care,43,0.0,0.5800000000000001,5
17,22,0.7957999999999998,care,15,0.0,0.48,4
